,POSITION,LOC_X,LOC_Y,PLAYER_NAME,QUARTER,EVENT_TYPE
2127,SG,82.0,292.0,Dwyane Wade,3,SCORED
2128,SG,112.0,344.0,Jimmy Butler,3,MISSED
2129,SG,97.0,231.0,Jimmy Butler,3,SCORED
2133,SG,94.0,169.0,Dwyane Wade,3,MISSED
2134,SG,58.0,226.0,Dwyane Wade,3,SCORED
2138,SG,51.0,185.0,Dwyane Wade,4,SCORED
2139,SG,40.0,130.0,Dwyane Wade,4,SCORED
2141,SG,195.0,221.0,Dwyane Wade,4,SCORED
2143,SG,177.0,120.0,Jimmy Butler,4,MISSED
2144,SG,274.0,100.0,Dwyane Wade,4,MISSED
2145,SG,40.0,377.0,Jimmy Butler,4,MISSED
2149,SG,167.0,20.0,Jimmy Butler,4,SCORED
2150,SG,72.0,248.0,Jimmy Butler,4,BLOCKED
2151,SG,72.0,233.0,Jimmy Butler,4,BLOCKED
2152,SG,53.0,250.0,Dwyane Wade,4,SCORED
2153,SG,82.0,153.0,Dwyane Wade,4,MISSED
2155,PF,32.0,140.0,Taj Gibson,1,MISSED
2156,SG,229.0,351.0,Jimmy Butler,1,MISSED
2157,C,58.0,244.0,Robin Lopez,1,SCORED
2158,C,46.0,87.0,Robin Lopez,1,MISSED
2159,SG,40.0,46.0,Dwyane Wade,1,MISSED
2160,C,54.0,246.0,Robin Lopez,1,MISSED
2161,PG,62.0,264.0,Rajon Rondo,1,MISSED
2162,SG,69.0,66.0,Dwyane Wade,1,MISSED
2163,PF,52.0,250.0,Taj Gibson,1,SCORED
2164,SG,32.0,488.0,Jimmy Butler,1,SCORED
2165,PF,62.0,225.0,Taj Gibson,1,SCORED
2166,SG,58.0,316.0,Jimmy Butler,1,MISSED
2167,C,77.0,194.0,Robin Lopez,1,SCORED
2168,PF,92.0,269.0,Taj Gibson,1,MISSED
2169,PG,82.0,301.0,Rajon Rondo,1,MISSED
2171,PF,64.0,233.0,Taj Gibson,1,MISSED
2172,PF,77.0,259.0,Taj Gibson,1,MISSED
2173,PG,53.0,228.0,Rajon Rondo,1,SCORED
2174,C,46.0,107.0,Robin Lopez,1,MISSED
2176,SG,35.0,74.0,Dwyane Wade,1,MISSED
2179,SG,58.0,262.0,Dwyane Wade,1,MISSED
2180,SG,74.0,251.0,Dwyane Wade,1,MISSED
2182,SG,59.0,117.0,Jimmy Butler,2,MISSED
2183,SG,36.0,454.0,Dwyane Wade,2,SCORED
2184,SG,54.0,260.0,Jimmy Butler,2,MISSED
2185,SG,270.0,135.0,Dwyane Wade,2,SCORED
2188,C,107.0,288.0,Robin Lopez,2,MISSED
2189,SG,77.0,311.0,Dwyane Wade,2,BLOCKED
2190,SG,128.0,365.0,Jimmy Butler,2,MISSED
2191,PF,50.0,230.0,Taj Gibson,2,SCORED
2192,C,79.0,321.0,Robin Lopez,2,MISSED
2193,SG,177.0,314.0,Jimmy Butler,2,SCORED
2197,PF,54.0,259.0,Taj Gibson,2,MISSED
2198,SG,225.0,352.0,Jimmy Butler,2,MISSED
2199,PG,249.0,200.0,Rajon Rondo,2,MISSED
2201,PG,229.0,434.0,Rajon Rondo,2,SCORED
2202,PG,46.0,20.0,Rajon Rondo,2,MISSED
2204,SG,51.0,233.0,Dwyane Wade,2,MISSED
2205,SG,190.0,223.0,Dwyane Wade,2,SCORED
2206,SG,52.0,250.0,Dwyane Wade,2,SCORED
2207,PG,58.0,483.0,Rajon Rondo,2,MISSED
2208,C,67.0,250.0,Robin Lopez,2,MISSED
2209,PF,58.0,234.0,Taj Gibson,2,SCORED
2210,SG,843.0,74.0,Jimmy Butler,3,SCORED
2211,PF,887.0,241.0,Taj Gibson,3,BLOCKED
2212,PG,882.0,272.0,Rajon Rondo,3,MISSED
2213,SG,745.0,323.0,Dwyane Wade,3,MISSED
2214,SG,711.0,423.0,Jimmy Butler,3,MISSED
2215,SG,882.0,230.0,Jimmy Butler,3,MISSED
2216,SG,711.0,419.0,Dwyane Wade,3,MISSED
2217,SG,890.0,444.0,Dwyane Wade,3,SCORED
2219,SG,675.0,113.0,Jimmy Butler,3,MISSED
2221,SG,647.0,344.0,Jimmy Butler,3,MISSED
2222,C,848.0,117.0,Robin Lopez,3,MISSED
2224,PG,886.0,266.0,Rajon Rondo,3,SCORED
2225,C,833.0,246.0,Robin Lopez,3,SCORED
2228,SG,485.0,102.0,Jimmy Butler,3,MISSED
2247,SG,112.0,248.0,Dwyane Wade,1,SCORED
2248,C,107.0,231.0,Robin Lopez,1,MISSED
2249,PF,77.0,406.0,Taj Gibson,1,SCORED
2250,C,190.0,296.0,Robin Lopez,1,SCORED
2251,SG,200.0,391.0,Jimmy Butler,1,SCORED
2252,SG,108.0,239.0,Dwyane Wade,1,SCORED
2253,C,79.0,159.0,Robin Lopez,1,SCORED
2254,SG,62.0,265.0,Dwyane Wade,1,SCORED
2255,PG,141.0,241.0,Rajon Rondo,1,MISSED
2256,C,52.0,250.0,Robin Lopez,1,SCORED
2257,SG,40.0,126.0,Dwyane Wade,1,BLOCKED
2258,PF,121.0,265.0,Taj Gibson,1,SCORED
2259,SG,54.0,482.0,Jimmy Butler,1,SCORED
2260,C,102.0,254.0,Robin Lopez,1,SCORED
2261,SG,283.0,324.0,Dwyane Wade,1,SCORED
2262,C,94.0,262.0,Robin Lopez,1,MISSED
2265,PF,220.0,360.0,Nikola Mirotic,1,SCORED
2267,PF,215.0,383.0,Nikola Mirotic,1,SCORED
2268,SG,166.0,105.0,Dwyane Wade,2,MISSED
2270,PF,58.0,15.0,Nikola Mirotic,2,SCORED
2271,SG,52.0,250.0,Dwyane Wade,2,SCORED
2273,PF,293.0,308.0,Nikola Mirotic,2,MISSED
2277,PF,265.0,395.0,Nikola Mirotic,2,SCORED
2278,PF,241.0,408.0,Nikola Mirotic,2,MISSED
2279,SG,151.0,248.0,Dwyane Wade,2,SCORED
2280,SG,185.0,403.0,Dwyane Wade,2,MISSED
2281,C,54.0,176.0,Robin Lopez,2,SCORED
2283,SG,53.0,238.0,Jimmy Butler,2,SCORED
2284,C,58.0,180.0,Robin Lopez,2,SCORED
2285,PF,187.0,213.0,Taj Gibson,2,SCORED
2286,SG,50.0,246.0,Jimmy Butler,2,SCORED
2287,PF,172.0,184.0,Taj Gibson,2,SCORED
2288,PF,74.0,351.0,Taj Gibson,2,SCORED
2290,PF,50.0,236.0,Taj Gibson,2,SCORED
2291,C,878.0,240.0,Robin Lopez,3,MISSED
2292,PF,886.0,421.0,Taj Gibson,3,SCORED
2293,SG,740.0,115.0,Dwyane Wade,3,MISSED
2294,PG,878.0,223.0,Rajon Rondo,3,SCORED
2295,SG,765.0,177.0,Jimmy Butler,3,MISSED
2296,C,827.0,272.0,Robin Lopez,3,SCORED
2297,PF,894.0,431.0,Taj Gibson,3,SCORED
2298,PG,694.0,419.0,Rajon Rondo,3,MISSED
2299,PG,714.0,131.0,Rajon Rondo,3,MISSED
2300,PG,905.0,22.0,Rajon Rondo,3,SCORED
2302,SG,789.0,163.0,Jimmy Butler,3,SCORED
2305,PG,676.0,259.0,Rajon Rondo,3,SCORED
2307,PG,711.0,431.0,Rajon Rondo,3,SCORED
2308,SG,774.0,302.0,Jimmy Butler,3,SCORED
2309,PF,873.0,190.0,Nikola Mirotic,3,MISSED
2312,PF,878.0,233.0,Nikola Mirotic,4,MISSED
2314,PF,627.0,274.0,Nikola Mirotic,4,MISSED
2317,PF,889.0,488.0,Nikola Mirotic,4,SCORED
2329,PF,121.0,249.0,Taj Gibson,1,SCORED
2330,SG,54.0,223.0,Dwyane Wade,1,MISSED
2331,PG,55.0,244.0,Rajon Rondo,1,MISSED
2332,SG,205.0,89.0,Dwyane Wade,1,MISSED
2333,SG,244.0,87.0,Jimmy Butler,1,MISSED
2334,PF,53.0,367.0,Taj Gibson,1,SCORED
2335,C,215.0,288.0,Robin Lopez,1,SCORED
2336,SG,220.0,380.0,Jimmy Butler,1,SCORED
2337,PF,55.0,228.0,Taj Gibson,1,SCORED
2338,C,55.0,244.0,Robin Lopez,1,MISSED
2339,SG,58.0,243.0,Dwyane Wade,1,SCORED
2340,PG,254.0,393.0,Rajon Rondo,1,SCORED
2341,PF,58.0,262.0,Taj Gibson,1,SCORED
2342,SG,82.0,135.0,Jimmy Butler,1,SCORED
2343,PF,54.0,354.0,Nikola Mirotic,1,MISSED
2346,PF,35.0,17.0,Nikola Mirotic,1,SCORED
2347,SG,52.0,250.0,Jimmy Butler,1,SCORED
2348,SG,84.0,431.0,Jimmy Butler,1,MISSED
2350,PF,54.0,233.0,Nikola Mirotic,1,MISSED
2352,SG,67.0,248.0,Jimmy Butler,1,SCORED
2355,SG,41.0,442.0,Dwyane Wade,2,MISSED
2358,SG,167.0,301.0,Dwyane Wade,2,SCORED
2359,SG,112.0,248.0,Dwyane Wade,2,SCORED
2360,SG,54.0,230.0,Dwyane Wade,2,BLOCKED
2361,C,53.0,298.0,Robin Lopez,2,MISSED
2364,PG,283.0,342.0,Rajon Rondo,2,MISSED
2365,SG,50.0,437.0,Jimmy Butler,2,MISSED
2366,PF,92.0,256.0,Taj Gibson,2,SCORED
2367,SG,67.0,328.0,Dwyane Wade,2,SCORED
2368,SG,64.0,197.0,Dwyane Wade,2,SCORED
2369,SG,87.0,391.0,Dwyane Wade,2,MISSED
2370,SG,30.0,59.0,Dwyane Wade,2,MISSED
2371,SG,69.0,308.0,Jimmy Butler,2,MISSED
2372,SG,244.0,205.0,Jimmy Butler,2,SCORED
2373,SG,62.0,225.0,Jimmy Butler,2,MISSED
2374,SG,53.0,223.0,Jimmy Butler,2,MISSED
2375,C,833.0,285.0,Robin Lopez,3,SCORED
2376,PF,824.0,233.0,Taj Gibson,3,MISSED
2377,C,846.0,218.0,Robin Lopez,3,SCORED
2378,PG,873.0,393.0,Rajon Rondo,3,MISSED
2379,PG,882.0,267.0,Rajon Rondo,3,MISSED
2380,SG,642.0,259.0,Dwyane Wade,3,MISSED
2381,PF,843.0,249.0,Taj Gibson,3,SCORED
2382,SG,714.0,449.0,Jimmy Butler,3,MISSED
2383,SG,701.0,331.0,Dwyane Wade,3,MISSED
2384,PG,881.0,262.0,Rajon Rondo,3,MISSED
2385,PG,878.0,429.0,Rajon Rondo,3,MISSED
2386,SG,868.0,257.0,Dwyane Wade,3,MISSED
2387,PF,838.0,269.0,Taj Gibson,3,MISSED
2388,PF,784.0,250.0,Taj Gibson,3,SCORED
2389,SG,861.0,146.0,Jimmy Butler,3,MISSED
2390,PG,750.0,413.0,Rajon Rondo,3,MISSED
2391,PF,900.0,491.0,Nikola Mirotic,3,SCORED
2392,SG,720.0,135.0,Jimmy Butler,3,MISSED
2395,PF,824.0,374.0,Nikola Mirotic,3,MISSED
2397,PF,738.0,441.0,Nikola Mirotic,3,MISSED
2398,SG,725.0,257.0,Jimmy Butler,3,SCORED
2399,SG,640.0,210.0,Jimmy Butler,3,MISSED
2400,SG,812.0,248.0,Dwyane Wade,4,MISSED
2404,PF,637.0,135.0,Nikola Mirotic,4,SCORED
2405,SG,882.0,241.0,Dwyane Wade,4,MISSED
2406,PF,647.0,256.0,Nikola Mirotic,4,MISSED
2407,SG,868.0,194.0,Dwyane Wade,4,MISSED
2408,SG,843.0,383.0,Dwyane Wade,4,SCORED
2409,PF,838.0,270.0,Taj Gibson,4,BLOCKED
2410,PF,838.0,248.0,Taj Gibson,4,MISSED
2411,PF,660.0,148.0,Nikola Mirotic,4,MISSED
2412,PG,832.0,284.0,Rajon Rondo,4,MISSED
2413,SG,868.0,231.0,Dwyane Wade,4,MISSED
2414,SG,878.0,249.0,Jimmy Butler,4,MISSED
2415,PF,873.0,321.0,Taj Gibson,4,SCORED
2416,SG,846.0,199.0,Dwyane Wade,4,SCORED
2417,SG,650.0,164.0,Jimmy Butler,4,MISSED
2418,PG,873.0,186.0,Rajon Rondo,4,MISSED
2419,SG,783.0,267.0,Jimmy Butler,4,MISSED
2420,SG,848.0,250.0,Jimmy Butler,4,MISSED
2421,PF,848.0,403.0,Nikola Mirotic,4,SCORED
2424,PG,696.0,352.0,Rajon Rondo,1,SCORED
2425,PG,887.0,233.0,Rajon Rondo,1,BLOCKED
2426,SG,817.0,411.0,Jimmy Butler,1,MISSED
2427,SG,804.0,120.0,Dwyane Wade,1,SCORED
2428,PF,878.0,249.0,Taj Gibson,1,MISSED
2429,SG,812.0,292.0,Dwyane Wade,1,SCORED
2430,SG,753.0,212.0,Dwyane Wade,1,MISSED
2431,PG,878.0,17.0,Rajon Rondo,1,SCORED
2433,SG,696.0,411.0,Jimmy Butler,1,MISSED
2434,PF,887.0,266.0,Taj Gibson,1,BLOCKED
2435,C,882.0,230.0,Robin Lopez,1,SCORED
2436,PG,882.0,241.0,Rajon Rondo,1,MISSED
2437,PG,882.0,20.0,Rajon Rondo,1,MISSED
2438,PF,866.0,400.0,Taj Gibson,1,SCORED
2439,SG,882.0,241.0,Jimmy Butler,1,SCORED
2440,C,853.0,177.0,Robin Lopez,1,MISSED
2441,SG,745.0,141.0,Jimmy Butler,1,SCORED
2443,PF,882.0,252.0,Nikola Mirotic,1,SCORED
2444,PF,657.0,408.0,Nikola Mirotic,1,SCORED
2445,SG,853.0,164.0,Jimmy Butler,1,MISSED
2446,SG,635.0,127.0,Jimmy Butler,1,MISSED
2447,PF,630.0,370.0,Nikola Mirotic,2,MISSED
2448,SG,755.0,251.0,Dwyane Wade,2,MISSED
2451,PF,882.0,259.0,Nikola Mirotic,2,SCORED
2454,PF,868.0,231.0,Nikola Mirotic,2,BLOCKED
2455,SG,714.0,326.0,Dwyane Wade,2,MISSED
2456,SG,838.0,400.0,Dwyane Wade,2,MISSED
2458,PF,887.0,313.0,Nikola Mirotic,2,BLOCKED
2460,PF,642.0,164.0,Nikola Mirotic,2,MISSED
2461,PF,882.0,233.0,Nikola Mirotic,2,BLOCKED
2462,SG,769.0,388.0,Dwyane Wade,2,MISSED
2463,C,868.0,210.0,Robin Lopez,2,MISSED
2464,C,701.0,295.0,Robin Lopez,2,SCORED
2465,SG,715.0,231.0,Jimmy Butler,2,SCORED
2466,SG,871.0,197.0,Jimmy Butler,2,BLOCKED
2467,SG,882.0,94.0,Dwyane Wade,2,SCORED
2468,SG,863.0,94.0,Dwyane Wade,2,SCORED
2469,PG,886.0,230.0,Rajon Rondo,2,MISSED
2470,PF,53.0,241.0,Taj Gibson,3,SCORED
2471,SG,62.0,82.0,Jimmy Butler,3,SCORED
2472,SG,67.0,488.0,Jimmy Butler,3,SCORED
2473,SG,207.0,346.0,Dwyane Wade,3,MISSED
2474,C,53.0,259.0,Robin Lopez,3,MISSED
2475,C,50.0,256.0,Robin Lopez,3,MISSED
2476,PG,59.0,248.0,Rajon Rondo,3,SCORED
2477,SG,67.0,388.0,Jimmy Butler,3,MISSED
2478,SG,270.0,370.0,Dwyane Wade,3,MISSED
2479,PG,58.0,244.0,Rajon Rondo,3,BLOCKED
2480,SG,210.0,390.0,Jimmy Butler,3,SCORED
2481,SG,50.0,262.0,Jimmy Butler,3,SCORED
2482,PF,59.0,265.0,Taj Gibson,3,BLOCKED
2483,SG,128.0,360.0,Jimmy Butler,3,SCORED
2484,PG,234.0,411.0,Rajon Rondo,3,MISSED
2485,C,50.0,250.0,Robin Lopez,3,SCORED
2487,PF,293.0,267.0,Nikola Mirotic,3,BLOCKED
2489,SG,72.0,182.0,Jimmy Butler,3,MISSED
2490,SG,77.0,387.0,Jimmy Butler,3,MISSED
2492,PF,82.0,17.0,Nikola Mirotic,4,MISSED
2493,PF,259.0,99.0,Nikola Mirotic,4,MISSED
2494,SG,67.0,250.0,Dwyane Wade,4,MISSED
2496,PF,54.0,275.0,Nikola Mirotic,4,MISSED
2498,PF,51.0,238.0,Nikola Mirotic,4,SCORED
2499,SG,89.0,259.0,Dwyane Wade,4,BLOCKED
2500,SG,138.0,149.0,Dwyane Wade,4,SCORED
2501,SG,59.0,260.0,Dwyane Wade,4,MISSED
2502,SG,215.0,198.0,Dwyane Wade,4,MISSED
2503,PF,55.0,247.0,Nikola Mirotic,4,MISSED
2504,PF,58.0,243.0,Nikola Mirotic,4,SCORED
2505,PF,290.0,360.0,Nikola Mirotic,4,MISSED
2507,PF,131.0,318.0,Taj Gibson,4,MISSED
2508,PF,58.0,256.0,Taj Gibson,4,SCORED
2509,PF,62.0,244.0,Taj Gibson,4,SCORED
2510,PF,54.0,230.0,Taj Gibson,4,MISSED
2513,PF,72.0,269.0,Taj Gibson,4,MISSED
2514,PG,53.0,249.0,Rajon Rondo,4,MISSED
2515,C,58.0,239.0,Robin Lopez,4,BLOCKED
2517,SG,288.0,321.0,Jimmy Butler,4,SCORED
2518,SG,146.0,405.0,Jimmy Butler,4,SCORED
2519,SG,54.0,238.0,Jimmy Butler,4,SCORED
2520,PG,863.0,174.0,Rajon Rondo,1,MISSED
2521,SG,799.0,437.0,Jimmy Butler,1,MISSED
2522,PG,848.0,25.0,Rajon Rondo,1,MISSED
2523,PF,799.0,411.0,Taj Gibson,1,MISSED
2524,SG,701.0,91.0,Jimmy Butler,1,MISSED
2525,C,699.0,218.0,Robin Lopez,1,MISSED
2526,C,856.0,195.0,Robin Lopez,1,SCORED
2527,SG,691.0,405.0,Dwyane Wade,1,MISSED
2528,PF,719.0,288.0,Taj Gibson,1,MISSED
2529,SG,887.0,266.0,Dwyane Wade,1,SCORED
2530,SG,804.0,220.0,Dwyane Wade,1,SCORED
2531,PF,720.0,324.0,Taj Gibson,1,MISSED
2532,SG,886.0,382.0,Dwyane Wade,1,SCORED
2533,SG,868.0,92.0,Jimmy Butler,1,MISSED
2534,SG,765.0,123.0,Jimmy Butler,1,MISSED
2535,PG,881.0,252.0,Rajon Rondo,1,MISSED
2536,C,882.0,254.0,Robin Lopez,1,SCORED
2537,PF,675.0,266.0,Nikola Mirotic,1,MISSED
2538,PF,881.0,17.0,Nikola Mirotic,1,SCORED
2540,SG,888.0,250.0,Jimmy Butler,1,SCORED
2541,PF,627.0,323.0,Nikola Mirotic,1,SCORED
2543,SG,769.0,285.0,Dwyane Wade,1,MISSED
2548,PF,882.0,264.0,Nikola Mirotic,2,SCORED
2549,PF,895.0,478.0,Nikola Mirotic,2,MISSED
2550,SG,848.0,166.0,Dwyane Wade,2,MISSED
2552,PF,730.0,43.0,Nikola Mirotic,2,SCORED
2554,PF,632.0,236.0,Nikola Mirotic,2,MISSED
2555,SG,676.0,379.0,Dwyane Wade,2,MISSED
2558,PF,887.0,241.0,Taj Gibson,2,SCORED
2559,SG,792.0,100.0,Jimmy Butler,2,SCORED
2560,PG,725.0,269.0,Rajon Rondo,2,SCORED
2561,PG,882.0,264.0,Rajon Rondo,2,MISSED
2562,PF,887.0,241.0,Taj Gibson,2,SCORED
2563,SG,828.0,100.0,Jimmy Butler,2,MISSED
2564,PG,774.0,403.0,Rajon Rondo,2,SCORED
2565,PF,848.0,217.0,Taj Gibson,2,BLOCKED
2566,SG,888.0,250.0,Jimmy Butler,2,SCORED
2567,PF,878.0,244.0,Taj Gibson,2,MISSED
2568,SG,863.0,95.0,Jimmy Butler,2,MISSED
2569,SG,58.0,347.0,Dwyane Wade,3,MISSED
2570,SG,141.0,334.0,Jimmy Butler,3,SCORED
2571,C,52.0,250.0,Robin Lopez,3,SCORED
2572,PF,107.0,278.0,Taj Gibson,3,SCORED
2573,PF,175.0,269.0,Taj Gibson,3,SCORED
2574,C,58.0,243.0,Robin Lopez,3,SCORED
2575,SG,69.0,177.0,Dwyane Wade,3,MISSED
2576,PF,74.0,300.0,Taj Gibson,3,MISSED
2577,SG,246.0,99.0,Dwyane Wade,3,SCORED
2578,C,92.0,231.0,Robin Lopez,3,MISSED
2579,PG,62.0,293.0,Rajon Rondo,3,SCORED
2580,PF,166.0,352.0,Taj Gibson,3,SCORED
2581,SG,87.0,475.0,Jimmy Butler,3,SCORED
2582,SG,62.0,256.0,Jimmy Butler,3,MISSED
2583,SG,62.0,246.0,Jimmy Butler,3,MISSED
2585,SG,153.0,115.0,Dwyane Wade,3,SCORED
2586,SG,156.0,236.0,Dwyane Wade,3,MISSED
2587,SG,53.0,228.0,Dwyane Wade,3,SCORED
2589,SG,103.0,249.0,Dwyane Wade,4,SCORED
2590,SG,60.0,272.0,Dwyane Wade,4,SCORED
2592,SG,64.0,123.0,Dwyane Wade,4,SCORED
2593,PF,51.0,248.0,Nikola Mirotic,4,MISSED
2595,SG,87.0,203.0,Jimmy Butler,4,MISSED
2596,PF,69.0,316.0,Taj Gibson,4,MISSED
2597,SG,58.0,387.0,Jimmy Butler,4,SCORED
2598,SG,58.0,334.0,Jimmy Butler,4,MISSED
2599,PF,249.0,406.0,Nikola Mirotic,4,MISSED
2600,SG,241.0,421.0,Jimmy Butler,4,MISSED
2601,SG,58.0,351.0,Jimmy Butler,4,SCORED
2602,PF,82.0,216.0,Taj Gibson,4,BLOCKED
2603,PF,64.0,264.0,Nikola Mirotic,4,BLOCKED
2604,SG,52.0,250.0,Jimmy Butler,4,SCORED
2606,PF,210.0,277.0,Taj Gibson,1,MISSED
2607,SG,62.0,231.0,Dwyane Wade,1,SCORED
2608,PG,67.0,246.0,Rajon Rondo,1,MISSED
2609,SG,264.0,125.0,Jimmy Butler,1,SCORED
2610,SG,50.0,277.0,Jimmy Butler,1,MISSED
2611,PG,53.0,228.0,Rajon Rondo,1,SCORED
2612,SG,67.0,223.0,Dwyane Wade,1,BLOCKED
2613,SG,60.0,232.0,Dwyane Wade,1,SCORED
2614,PF,53.0,125.0,Taj Gibson,1,MISSED
2615,PG,30.0,483.0,Rajon Rondo,1,MISSED
2616,SG,52.0,250.0,Jimmy Butler,1,SCORED
2617,PF,45.0,236.0,Taj Gibson,1,SCORED
2618,SG,175.0,303.0,Dwyane Wade,1,SCORED
2619,C,67.0,285.0,Robin Lopez,1,SCORED
2620,SG,151.0,401.0,Jimmy Butler,1,MISSED
2621,PF,234.0,67.0,Nikola Mirotic,1,MISSED
2622,SG,264.0,377.0,Jimmy Butler,1,MISSED
2623,PF,36.0,28.0,Nikola Mirotic,1,SCORED
2625,PG,246.0,434.0,Rajon Rondo,1,MISSED
2626,PF,318.0,259.0,Nikola Mirotic,1,SCORED
2627,PF,285.0,177.0,Nikola Mirotic,1,MISSED
2630,PF,305.0,158.0,Nikola Mirotic,1,MISSED
2631,PF,58.0,275.0,Nikola Mirotic,2,SCORED
2633,SG,50.0,267.0,Dwyane Wade,2,SCORED
2635,SG,200.0,141.0,Dwyane Wade,2,MISSED
2637,PF,54.0,28.0,Nikola Mirotic,2,SCORED
2639,SG,241.0,174.0,Jimmy Butler,2,MISSED
2640,PF,303.0,337.0,Nikola Mirotic,2,MISSED
2641,SG,94.0,482.0,Dwyane Wade,2,MISSED
2642,PF,54.0,64.0,Taj Gibson,2,MISSED
2644,PF,77.0,249.0,Taj Gibson,2,SCORED
2645,PF,50.0,216.0,Taj Gibson,2,SCORED
2646,PF,107.0,269.0,Taj Gibson,2,MISSED
2647,C,77.0,248.0,Robin Lopez,2,MISSED
2648,C,58.0,262.0,Robin Lopez,2,SCORED
2649,C,69.0,349.0,Robin Lopez,2,MISSED
2650,PF,171.0,136.0,Taj Gibson,2,MISSED
2652,PF,871.0,401.0,Taj Gibson,3,MISSED
2653,C,861.0,210.0,Robin Lopez,3,SCORED
2654,PG,880.0,251.0,Rajon Rondo,3,MISSED
2655,C,842.0,252.0,Robin Lopez,3,BLOCKED
2656,SG,686.0,418.0,Dwyane Wade,3,MISSED
2657,SG,828.0,310.0,Jimmy Butler,3,MISSED
2658,PF,784.0,136.0,Taj Gibson,3,SCORED
2659,SG,881.0,166.0,Dwyane Wade,3,MISSED
2660,SG,878.0,287.0,Jimmy Butler,3,SCORED
2661,PF,871.0,275.0,Taj Gibson,3,MISSED
2662,C,868.0,257.0,Robin Lopez,3,SCORED
2663,PG,894.0,27.0,Rajon Rondo,3,MISSED
2664,PF,637.0,277.0,Nikola Mirotic,3,MISSED
2665,SG,696.0,406.0,Jimmy Butler,3,MISSED
2666,SG,853.0,105.0,Jimmy Butler,3,MISSED
2667,SG,642.0,261.0,Dwyane Wade,3,MISSED
2668,SG,868.0,181.0,Dwyane Wade,4,SCORED
2670,SG,833.0,122.0,Dwyane Wade,4,MISSED
2671,PF,887.0,233.0,Nikola Mirotic,4,SCORED
2672,PF,637.0,290.0,Nikola Mirotic,4,MISSED
2674,SG,900.0,482.0,Dwyane Wade,4,MISSED
2675,SG,871.0,190.0,Dwyane Wade,4,SCORED
2676,PF,868.0,238.0,Nikola Mirotic,4,SCORED
2677,SG,882.0,339.0,Dwyane Wade,4,MISSED
2678,C,880.0,247.0,Robin Lopez,4,BLOCKED
2679,SG,807.0,112.0,Jimmy Butler,4,MISSED
2681,SG,856.0,210.0,Jimmy Butler,4,MISSED
2682,SG,878.0,261.0,Dwyane Wade,4,MISSED
2684,SG,908.0,74.0,Dwyane Wade,4,SCORED
2685,SG,863.0,166.0,Dwyane Wade,4,BLOCKED
2686,PF,863.0,95.0,Taj Gibson,4,SCORED
2687,PF,788.0,48.0,Nikola Mirotic,4,SCORED
2688,SG,888.0,250.0,Dwyane Wade,4,SCORED
2689,SG,58.0,424.0,Dwyane Wade,1,MISSED
2690,C,64.0,257.0,Robin Lopez,1,MISSED
2691,PF,67.0,136.0,Taj Gibson,1,MISSED
2692,SG,151.0,429.0,Jimmy Butler,1,MISSED
2693,C,52.0,250.0,Robin Lopez,1,SCORED
2694,C,64.0,336.0,Robin Lopez,1,MISSED
2695,SG,79.0,352.0,Jimmy Butler,1,SCORED
2696,C,210.0,267.0,Robin Lopez,1,MISSED
2697,C,225.0,238.0,Robin Lopez,1,SCORED
2698,SG,58.0,218.0,Jimmy Butler,1,BLOCKED
2699,PG,53.0,226.0,Rajon Rondo,1,SCORED
2700,SG,72.0,107.0,Dwyane Wade,1,SCORED
2701,PG,53.0,265.0,Rajon Rondo,1,MISSED
2702,SG,82.0,117.0,Jimmy Butler,1,SCORED
2703,PG,58.0,259.0,Rajon Rondo,1,MISSED
2704,SG,97.0,390.0,Jimmy Butler,1,SCORED
2705,SG,58.0,220.0,Jimmy Butler,1,MISSED
2706,SG,62.0,254.0,Jimmy Butler,1,MISSED
2707,SG,62.0,99.0,Jimmy Butler,1,MISSED
2708,PG,249.0,95.0,Rajon Rondo,1,SCORED
2709,PF,249.0,74.0,Nikola Mirotic,1,SCORED
2710,SG,52.0,250.0,Jimmy Butler,1,SCORED
2712,PF,35.0,177.0,Nikola Mirotic,1,MISSED
2713,SG,62.0,241.0,Dwyane Wade,1,BLOCKED
2714,SG,102.0,102.0,Dwyane Wade,1,MISSED
2716,SG,156.0,239.0,Dwyane Wade,2,MISSED
2717,SG,112.0,220.0,Dwyane Wade,2,MISSED
2721,PG,50.0,267.0,Rajon Rondo,2,MISSED
2722,PF,62.0,238.0,Taj Gibson,2,SCORED
2725,SG,62.0,233.0,Jimmy Butler,2,MISSED
2726,SG,72.0,241.0,Jimmy Butler,2,BLOCKED
2727,SG,67.0,254.0,Jimmy Butler,2,SCORED
2730,PF,59.0,233.0,Taj Gibson,2,SCORED
2731,PG,254.0,264.0,Rajon Rondo,2,MISSED
2733,PG,58.0,249.0,Rajon Rondo,2,MISSED
2734,SG,166.0,383.0,Jimmy Butler,2,MISSED
2735,SG,67.0,256.0,Jimmy Butler,2,BLOCKED
2736,C,41.0,393.0,Robin Lopez,2,SCORED
2737,SG,411.0,387.0,Jimmy Butler,2,MISSED
2738,PF,876.0,329.0,Taj Gibson,3,MISSED
2739,SG,750.0,141.0,Dwyane Wade,3,SCORED
2740,SG,711.0,222.0,Dwyane Wade,3,SCORED
2741,SG,750.0,41.0,Dwyane Wade,3,MISSED
2742,PF,725.0,195.0,Taj Gibson,3,SCORED
2743,SG,740.0,128.0,Jimmy Butler,3,MISSED
